CustomerID;Title;FirstName;MiddleName;LastName;City;StateProvinceName;CountryRegionName;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
16576;NULL;Corey;D;Beck;Metz;Moselle;France;12/10/1966;Partial College;Skilled Manual;0;S;1;0;0;1;56020;6/03/2017;1;49.41;YES
24619;NULL;Shelby;N;Kelly;El Cajon;California;United States;17/02/1968;High School;Manual;1;S;1;0;0;0;34715;6/03/2017;1;47.73;YES
14526;NULL;Emily;NULL;Hall;Darmstadt;Hessen;Germany;9/01/1982;Graduate Degree;Professional;1;M;1;2;2;2;131581;6/03/2017;1;55.63;YES
18209;NULL;Ann;NULL;Chandra;Goulburn;New South Wales;Australia;8/09/1992;High School;Manual;1;S;0;0;0;0;34722;6/03/2017;1;49.29;YES
18265;NULL;Trisha;NULL;Cai;North Sydney;New South Wales;Australia;22/01/1984;Bachelors;Management;1;M;1;0;1;2;101866;6/03/2017;1;53.62;YES
27319;NULL;Ian;NULL;Bryant;York;England;United Kingdom;21/05/1974;High School;Manual;0;M;1;0;1;2;30668;6/03/2017;1;57.93;YES
17481;NULL;Emma;NULL;Watson;Langford;British Columbia;Canada;6/11/1997;Partial High School;Manual;1;S;0;1;0;0;34398;6/03/2017;0;49.93;NO
26203;NULL;Nicole;NULL;Hall;Imperial Beach;California;United States;19/09/1987;Bachelors;Management;1;S;1;2;0;0;112038;6/03/2017;0;55.91;NO
11312;NULL;Sara;NULL;Richardson;Lynnwood;Washington;United States;3/04/1973;Graduate Degree;Clerical;1;S;1;0;0;0;79421;6/03/2017;1;51.95;YES
12392;NULL;Nichole;K;Nath;Esher-Molesey;England;United Kingdom;26/07/1991;Partial High School;Skilled Manual;1;S;0;1;0;0;56553;6/03/2017;0;52.34;NO
16322;NULL;Gloria;A;Dominguez;Paris La Defense;Hauts de Seine;France;17/09/1994;Partial High School;Skilled Manual;1;S;0;2;0;0;51642;6/03/2017;0;51.47;NO
16068;NULL;Jerry;M;Shen;Ballard;Washington;United States;3/03/1989;Bachelors;Skilled Manual;0;S;0;1;0;0;62072;6/03/2017;1;49.99;YES
27471;NULL;Susan;NULL;Gao;Perth;South Australia;Australia;17/03/1968;High School;Skilled Manual;1;S;1;2;0;0;59137;6/03/2017;1;50.38;YES
15485;NULL;Jordan;NULL;Wright;Imperial Beach;California;United States;19/11/1989;Graduate Degree;Clerical;1;M;1;2;0;1;82347;6/03/2017;0;49.42;NO
18974;NULL;James;J;Rodriguez;La Jolla;California;United States;26/05/1963;Bachelors;Skilled Manual;0;M;1;1;1;2;56962;6/03/2017;1;52.68;YES
15651;NULL;Ann;T;Lopez;Morangis;Essonne;France;13/07/1981;Partial College;Clerical;1;S;1;1;0;0;78274;6/03/2017;0;52.54;NO
14318;NULL;Seth;R;Rogers;Rockhampton;Queensland;Australia;18/10/1982;Partial College;Manual;0;M;1;1;1;2;31264;6/03/2017;1;52.36;YES
18834;NULL;Ana;S;Foster;Edmonds;Washington;United States;20/10/1975;High School;Clerical;1;M;1;0;0;2;77054;6/03/2017;0;50.01;NO
15976;NULL;Kristopher;NULL;Patel;Bremerton;Washington;United States;24/05/1980;High School;Clerical;0;S;1;2;0;0;83827;6/03/2017;1;53.05;YES
16440;NULL;Jimmy;NULL;Martin;Paris;Seine (Paris);France;4/12/1999;High School;Manual;0;S;0;0;0;0;32034;6/03/2017;1;47.43;YES
20121;NULL;Dylan;NULL;Butler;Salem;Oregon;United States;4/07/1993;Graduate Degree;Professional;0;M;1;2;0;0;128435;6/03/2017;0;51.6;NO
14645;NULL;Isaac;P;Kelly;Grossmont;California;United States;21/02/1987;Graduate Degree;Professional;0;S;1;3;0;0;139115;6/03/2017;1;53.88;YES
26322;NULL;Justin;NULL;Zhang;Issaquah;Washington;United States;14/09/1987;Bachelors;Clerical;0;S;0;3;0;0;87363;6/03/2017;0;50.33;NO
26530;NULL;Riley;R;Morgan;Lake Oswego;Oregon;United States;13/03/1989;Graduate Degree;Professional;1;M;1;2;0;2;129474;6/03/2017;1;51.52;YES
11187;NULL;Jennifer;S;Cooper;Burien;Washington;United States;22/02/1964;Graduate Degree;Clerical;1;M;1;2;0;2;87248;6/03/2017;0;50.39;NO
17945;NULL;Julio;NULL;Rubio;Frankfurt;Hessen;Germany;5/03/1978;Graduate Degree;Skilled Manual;0;M;1;1;0;1;53983;6/03/2017;0;49.3;NO
17672;NULL;Thomas;NULL;Coleman;Renton;Washington;United States;26/10/1976;High School;Skilled Manual;0;M;1;2;0;2;59462;6/03/2017;1;48.95;YES
20534;NULL;Dalton;W;Lopez;Glendale;California;United States;13/03/1970;Partial College;Clerical;0;M;1;2;2;2;81836;6/03/2017;1;58.39;YES
20845;NULL;Barry;NULL;Malhotra;Eilenburg;Brandenburg;Germany;21/05/1979;Bachelors;Professional;0;M;1;2;0;0;129803;6/03/2017;1;61.62;YES
14412;NULL;Nicole;J;Blue;Lebanon;Oregon;United States;3/04/1971;High School;Manual;1;S;1;1;0;0;36206;6/03/2017;0;50.8;NO
20938;NULL;Carolyn;A;Rowe;Milton Keynes;England;United Kingdom;23/08/1997;Partial College;Clerical;1;S;0;2;0;0;82259;6/03/2017;1;51.17;YES
13360;NULL;Jada;NULL;Cook;Concord;California;United States;3/01/1966;Bachelors;Clerical;1;M;1;2;0;2;79525;6/03/2017;0;50.53;NO
13080;NULL;Denise;NULL;Mehta;Perth;South Australia;Australia;18/05/1977;High School;Clerical;1;S;1;2;0;0;78774;6/03/2017;1;49.41;YES
27468;NULL;Robert;C;Powell;El Cajon;California;United States;12/10/1998;Partial College;Management;0;M;0;2;0;0;110960;6/03/2017;1;51.86;YES
20154;NULL;Raul;Q;Luo;Matraville;New South Wales;Australia;3/10/1998;Partial College;Management;0;S;0;2;0;0;102458;6/03/2017;1;54.95;YES
20096;NULL;Jonathan;NULL;Lal;Shawnee;British Columbia;Canada;4/05/1975;High School;Clerical;0;M;1;2;0;1;84973;6/03/2017;0;51.68;NO
15752;NULL;Bobby;NULL;Rodriguez;Newcastle;New South Wales;Australia;2/10/1975;High School;Clerical;0;M;1;0;0;2;81179;6/03/2017;0;54.3;NO
14918;NULL;Mariah;NULL;Howard;Issaquah;Washington;United States;6/11/1978;Graduate Degree;Professional;1;S;1;2;0;0;134070;6/03/2017;1;54.81;YES
20345;NULL;Regina;S;Martinez;Beverly Hills;California;United States;18/07/1981;Bachelors;Skilled Manual;1;S;0;2;0;0;51581;6/03/2017;0;49.49;NO
17589;NULL;Melanie;L;Brooks;Issaquah;Washington;United States;20/04/1990;Graduate Degree;Professional;1;S;1;2;0;0;138268;6/03/2017;1;54.63;YES
27139;NULL;Jon;NULL;Liu;Berlin;Hessen;Germany;24/01/1988;Partial College;Manual;0;S;0;0;0;0;28661;6/03/2017;0;48.72;NO
12340;NULL;Stacy;L;Diaz;Caloundra;Queensland;Australia;5/11/1996;Bachelors;Clerical;1;S;0;2;0;0;80373;6/03/2017;1;51.51;YES
18451;NULL;Dale;NULL;Pal;South Melbourne;Victoria;Australia;8/05/1968;Partial High School;Manual;0;M;1;1;0;2;36432;6/03/2017;0;50.61;NO
23899;NULL;Lindsey;W;Nath;Dunkerque;Nord;France;27/07/1987;Partial High School;Skilled Manual;1;S;0;2;0;0;54542;6/03/2017;1;48.56;YES
19701;NULL;Arianna;NULL;Wood;Renton;Washington;United States;21/06/1975;High School;Clerical;1;M;1;0;1;2;82346;6/03/2017;1;51.73;YES
21175;NULL;Armando;S;Gomez;North Ryde;New South Wales;Australia;24/07/1987;Graduate Degree;Professional;0;S;1;2;0;0;136267;6/03/2017;0;56.1;NO
29248;NULL;Jonathan;B;Martin;Redmond;Washington;United States;19/06/1981;High School;Clerical;0;S;1;3;0;0;87637;6/03/2017;1;50.04;YES
24577;NULL;Gilbert;NULL;Lal;Woolston;England;United Kingdom;3/02/1968;High School;Skilled Manual;0;S;1;1;0;0;53452;6/03/2017;0;51.4;NO
22023;NULL;Rafael;R;Chen;Beverly Hills;California;United States;1/05/1997;Partial High School;Manual;0;S;0;1;0;0;27396;6/03/2017;0;49.6;NO
13683;NULL;Sheila;C;Torres;Kiel;Saarland;Germany;3/12/1993;High School;Manual;1;S;0;0;0;0;31237;6/03/2017;1;48.91;YES
16905;NULL;Janet;R;Stewart;Imperial Beach;California;United States;10/04/1958;Bachelors;Skilled Manual;1;M;1;1;0;3;56194;6/03/2017;0;48.41;NO
25179;NULL;Miguel;NULL;Thompson;Edmonds;Washington;United States;5/02/1981;Partial College;Skilled Manual;0;M;1;0;1;1;60156;6/03/2017;1;53.33;YES
15293;NULL;Mason;C;Watson;Lake Oswego;Oregon;United States;11/03/1991;Graduate Degree;Clerical;0;M;1;1;0;2;85818;6/03/2017;0;50.09;NO
18503;NULL;Timothy;E;Peterson;Santa Cruz;California;United States;16/05/1986;Bachelors;Skilled Manual;0;S;0;2;0;0;58106;6/03/2017;1;53.55;YES
25954;NULL;Noah;E;Carter;San Gabriel;California;United States;10/08/1995;Partial College;Manual;0;M;0;1;0;0;35711;6/03/2017;0;46.64;NO
28321;NULL;Arturo;A;Wu;Brisbane;Queensland;Australia;10/05/1980;Partial College;Skilled Manual;0;M;1;1;0;2;53156;6/03/2017;0;51.57;NO
19999;NULL;Danielle;NULL;Brooks;La Jolla;California;United States;16/01/1987;Bachelors;Management;1;S;1;2;0;0;102437;6/03/2017;1;52.43;YES
21526;NULL;Jonathon;O;Munoz;Offenbach;Saarland;Germany;7/11/1973;Partial College;Clerical;0;S;1;1;0;0;87695;6/03/2017;1;61.92;YES
13364;NULL;Natalie;F;Anderson;Bellflower;California;United States;3/10/1966;Bachelors;Professional;1;S;1;3;0;1;128551;6/03/2017;1;54.85;YES
27313;NULL;Diane;S;Moreno;Versailles;Yveline;France;20/08/1965;High School;Clerical;1;M;1;2;1;2;81979;6/03/2017;1;53.45;YES
23313;NULL;Corey;H;Lal;Newcastle;New South Wales;Australia;13/12/1967;High School;Clerical;0;M;1;3;1;2;83344;6/03/2017;1;53.29;YES
12062;NULL;Edward;H;Long;San Carlos;California;United States;4/06/1964;Bachelors;Skilled Manual;0;M;1;1;0;2;54149;6/03/2017;0;48.06;NO
29281;NULL;Charles;T;Anderson;Vancouver;British Columbia;Canada;26/02/1970;Partial College;Manual;0;S;1;0;0;0;28519;6/03/2017;0;50.17;NO
24828;NULL;Brooke;NULL;Reed;Berkeley;California;United States;3/03/1985;Graduate Degree;Manual;1;S;0;0;0;0;25979;6/03/2017;0;48.58;NO
11151;NULL;Melinda;G;Gill;Sydney;New South Wales;Australia;25/02/1962;Graduate Degree;Skilled Manual;1;S;1;2;1;1;57610;6/03/2017;1;49.13;YES
23933;NULL;Sabrina;A;Carlson;Darmstadt;Hessen;Germany;4/08/1983;Partial College;Management;1;S;1;1;0;0;103950;6/03/2017;0;55.83;NO
15327;NULL;Paula;NULL;Hernandez;Coronado;California;United States;16/12/1968;Bachelors;Management;1;S;1;2;0;0;107402;6/03/2017;1;52.21;YES
27308;NULL;Marie;A;Rana;Billericay;England;United Kingdom;26/05/1976;High School;Clerical;1;S;1;1;0;0;85769;6/03/2017;0;49.83;NO
26568;NULL;Nancy;F;Kovar;South Melbourne;Victoria;Australia;11/08/1975;Partial College;Management;1;S;1;2;0;0;107571;6/03/2017;1;54.64;YES
27500;NULL;Luis;NULL;Hill;Melton;Victoria;Australia;13/09/1975;Partial College;Management;0;S;1;3;0;0;107182;6/03/2017;1;57.35;YES
19589;NULL;Jake;NULL;Huang;Silverwater;New South Wales;Australia;7/09/1984;Bachelors;Management;0;M;1;0;2;2;104945;6/03/2017;1;56.71;YES
18428;NULL;Alexis;NULL;Henderson;Portland;Oregon;United States;21/02/1973;Graduate Degree;Clerical;1;S;1;1;0;0;86048;6/03/2017;0;53.25;NO
21249;NULL;Alvin;NULL;Xu;Columbus;Ohio;United States;18/03/1997;High School;Manual;0;S;0;1;0;0;34477;6/03/2017;1;46.89;YES
28669;NULL;Jordan;L;Carter;Cliffside;British Columbia;Canada;9/07/1990;Graduate Degree;Professional;0;S;1;2;0;0;131024;6/03/2017;1;53.77;YES
24712;NULL;Carly;R;Kumar;Bracknell;England;United Kingdom;4/04/1992;Partial College;Manual;1;M;0;0;1;2;29907;6/03/2017;0;47.04;NO
28104;NULL;Hannah;R;Williams;Coronado;California;United States;21/08/1997;Partial College;Manual;1;M;0;0;0;0;27019;6/03/2017;0;45.82;NO
12336;NULL;Wyatt;NULL;Price;Newcastle upon Tyne;England;United Kingdom;9/07/1967;Graduate Degree;Professional;0;S;1;3;0;1;128868;6/03/2017;1;51.86;YES
22605;NULL;Derrick;R;Schmidt;Watford;England;United Kingdom;5/03/1990;Partial College;Clerical;0;S;0;2;0;0;79100;6/03/2017;1;51.27;YES
24428;NULL;Hailey;NULL;Price;Coronado;California;United States;22/07/1980;Partial College;Manual;1;M;1;1;0;1;25554;6/03/2017;0;44.93;NO
15211;NULL;Kenneth;S;Luo;Cloverdale;South Australia;Australia;6/03/1981;Partial College;Skilled Manual;0;S;0;0;0;0;57725;6/03/2017;1;54.7;YES
28906;NULL;Steve;T;Xu;Saint-Denis;Seine Saint Denis;France;27/09/1971;High School;Manual;0;M;1;1;1;2;34632;6/03/2017;1;55.85;YES
26471;NULL;Edward;J;Perez;San Carlos;California;United States;13/02/1962;Bachelors;Clerical;0;M;1;2;0;2;83117;6/03/2017;0;50.13;NO
14870;NULL;Brandi;M;Ortega;Bellflower;California;United States;11/01/1994;Partial College;Skilled Manual;1;S;0;1;0;0;54015;6/03/2017;0;49.22;NO
27662;NULL;Bianca;G;Zheng;Burbank;California;United States;15/06/1980;Partial College;Skilled Manual;1;S;0;1;0;0;58812;6/03/2017;0;50.79;NO
24821;NULL;Melissa;NULL;Alexander;Yakima;Washington;United States;19/09/1989;Graduate Degree;Skilled Manual;1;M;0;1;1;1;59453;6/03/2017;1;50.53;YES
26496;NULL;Cassidy;NULL;Griffin;Westminster;British Columbia;Canada;8/11/1968;High School;Skilled Manual;1;M;1;1;0;2;57914;6/03/2017;0;49.39;NO
17668;NULL;Eduardo;A;Peterson;Santa Monica;California;United States;28/08/1976;High School;Skilled Manual;0;S;1;1;0;0;57823;6/03/2017;0;52.5;NO
16607;NULL;Logan;NULL;Gonzales;Brisbane;Queensland;Australia;27/08/1995;Bachelors;Manual;0;M;0;0;0;0;27339;6/03/2017;0;46.1;NO
28022;NULL;Jason;R;Lopez;Downey;California;United States;12/06/1966;High School;Skilled Manual;0;S;1;1;1;1;53814;6/03/2017;1;48.2;YES
24729;NULL;Chase;J;Murphy;Newton;British Columbia;Canada;26/07/1994;Graduate Degree;Professional;0;S;0;1;0;0;137813;6/03/2017;0;55.13;NO
19860;NULL;Sara;NULL;Young;Ballard;Washington;United States;13/10/1967;Partial College;Skilled Manual;1;S;1;2;0;1;58098;6/03/2017;1;51.9;YES
25866;NULL;Tristan;G;Perry;W. Linn;Oregon;United States;10/11/1966;High School;Skilled Manual;0;M;1;1;2;3;62056;6/03/2017;1;48.97;YES
19739;NULL;Lucas;A;Perry;Chula Vista;California;United States;2/02/1960;Graduate Degree;Clerical;0;M;1;2;0;2;78255;6/03/2017;0;50.01;NO
16514;NULL;Manuel;A;Fernandez;Malabar;New South Wales;Australia;11/01/2000;Partial College;Skilled Manual;0;S;0;1;0;0;61860;6/03/2017;0;51.45;NO
23558;NULL;Dakota;NULL;Barnes;Long Beach;California;United States;26/08/1999;High School;Clerical;0;M;0;0;0;0;84981;6/03/2017;0;49.68;NO
12248;NULL;Devin;L;Taylor;Geelong;Victoria;Australia;14/03/1998;High School;Skilled Manual;0;S;0;2;0;0;55655;6/03/2017;0;52.63;NO
18144;NULL;Katie;NULL;Chapman;Paris;Seine (Paris);France;6/11/1964;Bachelors;Management;1;M;1;3;1;2;102292;6/03/2017;1;50.95;YES
13099;NULL;Jay;N;Romero;Campbellsville;Kentucky;United States;4/08/1977;Partial College;Skilled Manual;0;M;1;1;1;2;59760;6/03/2017;1;56.36;YES
12186;NULL;Bryant;P;Srini;Berkeley;California;United States;12/05/1980;Partial College;Manual;0;S;0;1;0;0;29199;6/03/2017;0;55.11;NO
18095;NULL;Thomas;M;Campbell;Beverly Hills;California;United States;12/11/1969;Bachelors;Manual;0;M;1;0;1;2;37212;6/03/2017;1;47.56;YES
16830;NULL;Alexandra;M;Hall;Solingen;Nordrhein-Westfalen;Germany;21/10/1975;Partial College;Skilled Manual;1;M;1;1;0;2;61517;6/03/2017;0;48.54;NO
25153;NULL;Ryan;NULL;Coleman;Port Orchard;Washington;United States;24/06/1985;Bachelors;Skilled Manual;0;S;0;0;0;0;54220;6/03/2017;1;55.3;YES
11649;NULL;Ian;M;White;Newport Beach;California;United States;26/01/1989;Graduate Degree;Professional;0;M;1;2;0;0;132568;6/03/2017;0;52.43;NO
19676;NULL;Diana;NULL;Gutierrez;St. Leonards;New South Wales;Australia;15/09/1966;High School;Clerical;1;M;1;0;1;2;87055;6/03/2017;1;52.73;YES
14256;NULL;Elizabeth;NULL;Robinson;Lynnwood;Washington;United States;17/05/1963;Graduate Degree;Skilled Manual;1;S;1;1;0;1;55358;6/03/2017;0;51.37;NO
18140;NULL;Anthony;NULL;White;Neunkirchen;Saarland;Germany;3/07/1975;Partial College;Clerical;0;M;1;0;0;2;78628;6/03/2017;1;55.54;YES
12938;NULL;Edward;N;Parker;Spokane;Washington;United States;8/02/1985;Bachelors;Skilled Manual;0;S;0;1;0;0;55174;6/03/2017;1;50.85;YES
22254;NULL;Fernando;C;Scott;Marysville;Washington;United States;24/11/1990;Graduate Degree;Skilled Manual;0;M;0;0;1;1;56347;6/03/2017;1;48.98;YES
11891;NULL;Jamie;E;Liang;Beverly Hills;California;United States;17/09/1978;Graduate Degree;Skilled Manual;1;M;1;0;1;2;55051;6/03/2017;1;51.11;YES
17896;NULL;Renee;NULL;Gutierrez;West Sussex;England;United Kingdom;8/11/1974;Partial College;Manual;1;S;0;0;0;0;36554;6/03/2017;1;46.73;YES
13316;NULL;Angel;NULL;Rivera;Bellflower;California;United States;17/04/1974;Partial High School;Manual;0;M;1;0;0;2;30334;6/03/2017;0;52.76;NO
13508;NULL;Cassandra;T;Sanchez;Lieusaint;Seine et Marne;France;9/08/1957;Graduate Degree;Manual;1;M;1;1;0;2;36179;6/03/2017;0;46.86;NO
23583;NULL;Brianna;M;Martin;N. Vancouver;British Columbia;Canada;8/12/1993;Partial College;Clerical;1;M;0;2;0;0;87055;6/03/2017;1;50.19;YES
13192;NULL;Hunter;K;Martinez;San Carlos;California;United States;16/03/1963;Bachelors;Professional;0;M;1;2;1;2;133949;6/03/2017;1;54.54;YES
15926;NULL;Donna;B;Deng;Berlin;Nordrhein-Westfalen;Germany;12/02/1976;High School;Manual;1;S;0;0;0;0;27429;6/03/2017;0;48.36;NO
17920;NULL;Bradley;NULL;Yuan;North Ryde;New South Wales;Australia;16/03/1998;Bachelors;Professional;0;S;0;2;0;0;131431;6/03/2017;1;51.98;YES
22380;NULL;Brendan;C;Nath;Berlin;Hessen;Germany;23/08/1982;Graduate Degree;Professional;0;S;1;2;0;0;136051;6/03/2017;1;57.59;YES
18348;NULL;Katelyn;NULL;Roberts;San Gabriel;California;United States;2/11/1994;Partial College;Management;1;S;0;2;0;0;108470;6/03/2017;1;54.16;YES
12035;NULL;Gerald;B;Prasad;Hobart;Tasmania;Australia;22/06/1961;Bachelors;Skilled Manual;0;M;1;1;1;2;60908;6/03/2017;1;49.78;YES
15044;NULL;Valerie;M;Hu;Seaford;Victoria;Australia;10/08/1997;Partial College;Skilled Manual;1;S;0;1;0;0;50982;6/03/2017;0;51.05;NO
20976;NULL;Jaclyn;NULL;Kumar;Pantin;Seine Saint Denis;France;4/09/1961;Partial College;Skilled Manual;1;M;1;0;1;2;57561;6/03/2017;1;51.32;YES
28638;NULL;Alexandra;S;Thompson;La Jolla;California;United States;11/06/1993;Graduate Degree;Professional;1;S;0;2;0;0;130894;6/03/2017;0;52.78;NO
15383;NULL;Charles;NULL;Rivera;Lemon Grove;California;United States;28/10/1982;Bachelors;Skilled Manual;0;M;1;0;1;1;62211;6/03/2017;1;51.62;YES
21049;NULL;James;L;Sharma;Peterborough;England;United Kingdom;8/06/1988;Partial College;Skilled Manual;0;S;0;2;0;0;57552;6/03/2017;0;50.84;NO
11588;NULL;Candace;NULL;Mehta;Saint-Denis;Seine Saint Denis;France;14/07/1984;Partial College;Clerical;1;M;1;1;1;2;85843;6/03/2017;1;50.65;YES
23636;NULL;Rachael;M;Gonzalez;Oxford;England;United Kingdom;8/10/1969;High School;Skilled Manual;1;M;1;1;0;2;53292;6/03/2017;0;47.52;NO
22574;NULL;Randy;B;Zheng;Port Macquarie;New South Wales;Australia;21/03/1999;Partial College;Skilled Manual;0;M;0;1;0;0;52280;6/03/2017;1;48.42;YES
20714;NULL;Christine;NULL;Beck;Leeds;England;United Kingdom;16/07/1992;Partial High School;Manual;1;S;0;0;0;0;25920;6/03/2017;0;44.42;NO
17017;NULL;Jeremiah;NULL;Jones;Puyallup;Washington;United States;4/05/1982;Partial College;Manual;0;M;1;0;1;1;30098;6/03/2017;1;52.74;YES
22753;NULL;Hailey;G;Morgan;Portland;Oregon;United States;22/08/1967;Partial College;Management;1;S;1;2;1;1;106157;6/03/2017;1;52.44;YES
22545;NULL;Brittany;NULL;Bryant;Langford;British Columbia;Canada;19/06/1992;Graduate Degree;Skilled Manual;1;M;0;1;0;1;54834;6/03/2017;1;48.36;YES
29121;NULL;Julie;M;Luo;Brisbane;Queensland;Australia;16/03/1979;Bachelors;Professional;1;S;1;2;0;0;129616;6/03/2017;0;53.66;NO
18822;NULL;Gregory;J;Ferrier;Beaverton;Oregon;United States;25/06/1982;Partial College;Skilled Manual;0;M;1;2;1;2;61975;6/03/2017;1;53.89;YES
20514;NULL;Hannah;NULL;Griffin;Walla Walla;Washington;United States;4/05/1967;Partial College;Manual;1;M;1;0;0;2;36520;6/03/2017;1;47.05;YES
21897;NULL;Francisco;A;Subram;St. Leonards;New South Wales;Australia;20/10/1991;Partial High School;Manual;0;M;0;0;0;1;32291;6/03/2017;0;46.03;NO
28110;NULL;Cassandra;R;Sai;Newcastle;New South Wales;Australia;7/05/1971;Partial High School;Skilled Manual;1;M;1;2;1;2;52761;6/03/2017;1;51.82;YES
20635;NULL;Nathan;J;Young;Walla Walla;Washington;United States;9/05/1984;Bachelors;Management;0;M;1;2;1;2;112435;6/03/2017;1;57.46;YES
16434;NULL;Taylor;A;Bailey;Neunkirchen;Saarland;Germany;4/10/1984;Bachelors;Management;1;M;1;1;2;2;102363;6/03/2017;1;51.13;YES
20142;NULL;Lydia;NULL;Lopez;Colombes;Hauts de Seine;France;6/11/1976;Partial College;Management;1;M;1;1;2;2;103171;6/03/2017;1;55.88;YES
17621;NULL;Brianna;J;Price;Long Beach;California;United States;2/08/1983;Bachelors;Clerical;1;S;0;1;0;0;76935;6/03/2017;0;53.94;NO
29230;NULL;Kaitlyn;B;Diaz;Haney;British Columbia;Canada;5/08/1983;Partial College;Clerical;1;S;0;3;0;0;86923;6/03/2017;1;51.74;YES
17141;NULL;Makayla;NULL;Rogers;Salem;Oregon;United States;11/05/1967;Partial College;Skilled Manual;1;S;1;1;1;1;56511;6/03/2017;0;48.27;NO
27815;NULL;Jamie;NULL;Chow;Peterborough;England;United Kingdom;26/12/1999;Partial College;Clerical;1;M;0;3;0;0;85062;6/03/2017;0;50.14;NO
11478;NULL;Billy;C;Hernandez;S?®vres;Hauts de Seine;France;25/02/1993;High School;Skilled Manual;0;S;0;1;0;0;52179;6/03/2017;0;51.32;NO
18669;NULL;Adam;NULL;Griffin;Palo Alto;California;United States;12/12/1978;Partial College;Manual;0;M;1;1;0;1;36531;6/03/2017;1;46.42;YES
15334;NULL;Sydney;J;Williams;Royal Oak;British Columbia;Canada;4/05/1970;Partial High School;Manual;1;S;1;0;0;0;30544;6/03/2017;0;46.11;NO
15754;NULL;Crystal;E;Xu;North Ryde;New South Wales;Australia;23/06/1976;High School;Clerical;1;S;1;1;0;0;78418;6/03/2017;0;52.1;NO
28189;NULL;James;NULL;Griffin;N. Vancouver;British Columbia;Canada;26/10/1979;Graduate Degree;Professional;0;S;1;1;0;0;132084;6/03/2017;0;60.27;NO
24363;NULL;Amanda;NULL;Coleman;Goulburn;New South Wales;Australia;26/01/1990;Graduate Degree;Clerical;1;M;1;1;1;1;81039;6/03/2017;1;52.87;YES
16381;NULL;Kayla;NULL;Davis;Burien;Washington;United States;3/06/1978;Graduate Degree;Management;1;S;1;3;0;0;104562;6/03/2017;0;53.2;NO
12036;NULL;Summer;NULL;Lopez;Rockhampton;Queensland;Australia;6/02/1961;Bachelors;Clerical;1;M;1;1;0;2;76738;6/03/2017;1;49.84;YES
16235;NULL;Sebastian;NULL;Morris;Lincoln Acres;California;United States;17/02/1976;Partial College;Manual;0;M;1;0;0;2;27600;6/03/2017;0;50.88;NO
21670;NULL;Benjamin;A;Lal;Lille;Nord;France;6/04/1992;Partial High School;Skilled Manual;0;S;0;0;0;0;60712;6/03/2017;1;51.19;YES
27170;NULL;Douglas;S;Sara;Suresnes;Hauts de Seine;France;14/10/1992;High School;Manual;0;M;0;0;1;2;25765;6/03/2017;0;48.79;NO
29321;NULL;Roger;NULL;Zheng;Rockhampton;Queensland;Australia;2/09/1980;Partial College;Management;0;S;1;1;0;0;106129;6/03/2017;1;60.66;YES
28710;NULL;Tyrone;G;Vazquez;Bonn;Nordrhein-Westfalen;Germany;18/07/1973;High School;Clerical;0;M;1;0;1;2;82758;6/03/2017;1;56.59;YES
26639;NULL;Riley;P;Diaz;Concord;California;United States;15/02/1979;Graduate Degree;Professional;1;M;1;3;0;0;134126;6/03/2017;1;52.3;YES
18269;NULL;Wendy;A;Torres;Hawthorne;Queensland;Australia;17/05/1983;Bachelors;Clerical;1;S;0;2;0;0;78455;6/03/2017;1;51.76;YES
13705;NULL;Blake;NULL;Mitchell;Portland;Oregon;United States;12/08/1994;Graduate Degree;Professional;0;S;0;0;0;0;138889;6/03/2017;1;52.37;YES
26274;NULL;Jennifer;L;Wood;Tacoma;Washington;United States;24/04/1977;High School;Skilled Manual;1;M;1;1;0;1;58334;6/03/2017;1;48.23;YES
11487;NULL;Morgan;C;Jones;Dunkerque;Nord;France;9/07/1991;Partial High School;Manual;1;S;0;1;0;0;30559;6/03/2017;0;47.21;NO
28911;NULL;Levi;W;Rodriguez;Saint Ouen;Charente-Maritime;France;20/03/1970;High School;Manual;0;M;1;1;1;2;32271;6/03/2017;1;50.59;YES
22137;NULL;Elizabeth;L;Griffin;Newport Beach;California;United States;20/03/1960;Graduate Degree;Manual;1;M;1;1;0;2;31815;6/03/2017;0;45.78;NO
18585;NULL;Katherine;NULL;Blue;Bellflower;California;United States;27/08/1989;Graduate Degree;Management;1;M;1;2;1;2;107124;6/03/2017;1;55.55;YES
11220;NULL;Erica;C;Huang;Colma;California;United States;23/02/1970;Partial College;Manual;1;M;1;1;1;2;29529;6/03/2017;0;49.97;NO
22937;NULL;Jose;A;Baker;Rockhampton;Queensland;Australia;14/06/1981;Bachelors;Professional;0;S;1;1;0;0;128303;6/03/2017;0;57.29;NO
15280;NULL;Mya;L;Griffin;San Carlos;California;United States;13/06/1988;Bachelors;Skilled Manual;1;S;0;1;0;0;58001;6/03/2017;0;51.54;NO
14783;NULL;Cristina;NULL;Shan;London;England;United Kingdom;26/07/1987;Partial College;Clerical;1;S;0;3;0;0;86872;6/03/2017;0;52.22;NO
11273;NULL;Nathan;E;Lal;La Jolla;California;United States;1/10/1976;Partial College;Skilled Manual;0;M;1;1;0;1;59819;6/03/2017;1;52.87;YES
